USER_ID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Q120978,Q121011,Q120379,Q120472,Q119851,Q115611,Q113181,Q109244,Q98197
1772,1956,Female,$75,000 - $100,000,Married (w/kids),Bachelor's Degree,-1,1,-1,-1,-1,-1,1,-1,1,1
1773,1971,Female,over $150,000,Domestic Partners (no kids),Current Undergraduate,1,-1,-1,-1,1,1,-1,1,-1,1
1774,1949,Male,over $150,000,Married (w/kids),Master's Degree,-1,-1,1,1,1,-1,-1,-1,-1,1
1775,1964,Male,$75,000 - $100,000,Domestic Partners (no kids),Master's Degree,1,-1,0,0,0,-1,-1,1,-1,1
1777,1976,Female,over $150,000,Married (no kids),Bachelor's Degree,1,1,-1,1,1,-1,-1,-1,-1,1
1778,1995,Female,$50,000 - $74,999,Single (no kids),Current K-12,0,0,0,0,0,-1,0,1,-1,1
1779,1952,Female,$50,000 - $74,999,Single (no kids),High School Diploma,-1,1,-1,-1,1,-1,1,1,1,1
1780,1981,Male,$25,001 - $50,000,Single (no kids),Bachelor's Degree,1,0,-1,1,-1,0,0,1,-1,1
1781,1980,Male,$50,000 - $74,999,Married (w/kids),Associate's Degree,0,0,0,0,0,0,0,0,0,1
1783,1986,Male,$50,000 - $74,999,Single (no kids),High School Diploma,1,-1,1,1,-1,1,-1,-1,-1,1
1784,1987,Female,$50,000 - $74,999,Single (no kids),Master's Degree,-1,1,1,1,-1,-1,-1,-1,-1,1
1785,1966,Male,over $150,000,Single (w/kids),Doctoral Degree,1,1,1,1,1,-1,-1,-1,-1,1
1786,1964,Female,$50,000 - $74,999,Married (w/kids),High School Diploma,-1,1,-1,1,1,-1,-1,1,-1,1
1787,1953,Male,$75,000 - $100,000,Married (w/kids),Doctoral Degree,-1,0,0,0,1,1,0,-1,0,1
1788,1971,Male,over $150,000,Married (w/kids),Bachelor's Degree,1,-1,1,1,-1,1,1,-1,0,1
1789,1985,Male,$100,001 - $150,000,Married (no kids),Bachelor's Degree,1,1,1,-1,-1,0,1,-1,1,1
1791,1992,Male,$25,001 - $50,000,Single (no kids),Current Undergraduate,-1,1,1,1,-1,1,-1,-1,-1,1
1792,1996,Male,$50,000 - $74,999,Single (no kids),Current K-12,-1,1,1,1,1,-1,-1,0,-1,1
1793,1946,Male,$75,000 - $100,000,Married (no kids),Doctoral Degree,-1,1,-1,-1,1,1,1,-1,1,1
1794,1985,Male,$25,001 - $50,000,Single (no kids),Bachelor's Degree,1,-1,-1,1,1,-1,-1,-1,-1,1
1795,1967,Female,$75,000 - $100,000,Married (no kids),Doctoral Degree,1,1,1,-1,-1,-1,1,1,1,1
1796,1987,Male,under $25,000,Domestic Partners (no kids),High School Diploma,0,0,0,1,0,0,-1,1,-1,1
1797,1957,Male,$50,000 - $74,999,Married (w/kids),Bachelor's Degree,-1,1,-1,1,1,1,-1,1,-1,1
1798,1955,Female,$100,001 - $150,000,Married (no kids),High School Diploma,0,0,-1,0,1,-1,-1,1,-1,1
1799,1982,Male,$75,000 - $100,000,Married (w/kids),Bachelor's Degree,1,1,1,-1,1,1,-1,-1,-1,1
1800,1949,Male,$75,000 - $100,000,Married (w/kids),Master's Degree,0,0,0,0,0,0,0,1,-1,1
1801,1967,Female,$50,000 - $74,999,Married (w/kids),Associate's Degree,-1,0,1,1,-1,0,0,0,0,1
1802,1983,Female,$50,000 - $74,999,Domestic Partners (no kids),Associate's Degree,0,0,0,0,0,0,0,0,0,1
1803,1953,Female,$75,000 - $100,000,Married (w/kids),High School Diploma,-1,-1,-1,-1,1,1,1,0,1,1
1804,1994,Male,$100,001 - $150,000,Single (no kids),Current Undergraduate,-1,1,1,1,1,-1,-1,1,-1,1
1805,1963,Male,$75,000 - $100,000,Domestic Partners (no kids),Bachelor's Degree,-1,1,-1,1,-1,-1,1,-1,-1,1
1806,1995,Male,$50,000 - $74,999,Single (no kids),Doctoral Degree,0,1,-1,0,0,0,0,0,0,1
1807,1970,Male,$100,001 - $150,000,Married (w/kids),Current Undergraduate,-1,-1,-1,1,-1,1,1,-1,0,1
1808,1982,Male,under $25,000,Married (no kids),Associate's Degree,1,1,1,1,-1,1,1,1,1,1
1809,1972,Male,$100,001 - $150,000,Married (w/kids),Bachelor's Degree,1,-1,-1,1,-1,1,-1,-1,-1,1
1810,1996,Male,$100,001 - $150,000,Single (no kids),Current K-12,1,-1,1,0,1,-1,1,1,-1,1
1811,1980,Male,$100,001 - $150,000,Single (no kids),Bachelor's Degree,1,1,0,1,-1,-1,-1,-1,-1,1
1813,1993,Female,over $150,000,Single (no kids),Bachelor's Degree,0,-1,1,1,0,-1,0,1,0,1
1814,1975,Female,over $150,000,Married (w/kids),Bachelor's Degree,1,-1,-1,-1,1,0,-1,-1,-1,1
1815,1995,Female,$25,001 - $50,000,Single (no kids),Current Undergraduate,1,-1,1,1,-1,0,0,0,0,1
1817,1996,Male,$100,001 - $150,000,Single (no kids),Current K-12,1,1,1,1,1,-1,1,-1,1,1
1818,1972,Male,$75,000 - $100,000,Single (no kids),Bachelor's Degree,1,-1,-1,1,-1,-1,1,1,1,1
1820,1977,Male,$100,001 - $150,000,Married (w/kids),Master's Degree,1,1,1,1,1,1,1,-1,1,1
1821,1955,Female,$75,000 - $100,000,Married (no kids),High School Diploma,-1,1,-1,1,-1,-1,-1,-1,-1,1
1822,1981,Male,$50,000 - $74,999,Married (no kids),Bachelor's Degree,0,0,0,0,1,0,1,0,1,1
1823,1953,Male,over $150,000,Married (w/kids),High School Diploma,-1,1,-1,1,-1,1,-1,-1,-1,1
1825,1960,Male,$100,001 - $150,000,Married (w/kids),Bachelor's Degree,-1,1,-1,1,1,-1,1,-1,1,1
1826,1997,Male,$100,001 - $150,000,Single (no kids),Current K-12,-1,1,-1,1,-1,-1,-1,1,-1,1
1827,1997,Male,under $25,000,Single (no kids),Current K-12,1,0,1,1,1,0,0,0,-1,1
1828,1981,Male,$75,000 - $100,000,Single (no kids),Current Undergraduate,1,1,-1,1,1,-1,-1,1,-1,1
1829,1967,Female,$50,000 - $74,999,Single (no kids),Master's Degree,1,1,1,1,1,1,-1,1,-1,1
1830,1955,Male,$100,001 - $150,000,Single (no kids),Associate's Degree,-1,1,-1,0,-1,-1,-1,-1,-1,1
1832,1970,Male,$75,000 - $100,000,Married (w/kids),Bachelor's Degree,1,-1,-1,1,-1,1,1,-1,0,1
1833,1986,Male,under $25,000,Single (no kids),Current Undergraduate,1,1,-1,1,-1,-1,-1,-1,-1,1
1834,1962,Male,over $150,000,Married (w/kids),Bachelor's Degree,0,0,0,0,-1,0,0,-1,1,1
1835,1960,Female,over $150,000,Married (no kids),Bachelor's Degree,-1,1,-1,1,1,0,-1,-1,1,1
1836,1985,Male,over $150,000,Domestic Partners (no kids),Bachelor's Degree,-1,1,-1,1,-1,-1,-1,-1,-1,1
1837,1995,Male,under $25,000,Single (no kids),Current K-12,-1,-1,0,1,-1,0,0,0,0,1
1838,1957,Male,$50,000 - $74,999,Single (no kids),High School Diploma,-1,1,-1,1,-1,1,-1,-1,-1,1
1839,1970,Male,over $150,000,Married (w/kids),Bachelor's Degree,1,-1,-1,1,1,-1,1,-1,1,1
1840,1993,Male,$25,001 - $50,000,Single (no kids),High School Diploma,-1,1,-1,1,-1,1,-1,-1,-1,1
1842,1987,Male,$25,001 - $50,000,Married (no kids),High School Diploma,0,0,0,0,0,1,-1,0,0,1
1843,1965,Male,$50,000 - $74,999,Single (no kids),Master's Degree,1,-1,-1,-1,-1,1,1,-1,1,1
1844,1996,Male,over $150,000,Single (no kids),Doctoral Degree,-1,-1,1,1,-1,-1,-1,-1,-1,1
1845,1982,Female,$50,000 - $74,999,Married (no kids),Bachelor's Degree,0,0,0,0,0,0,1,0,0,1
1846,1993,Male,$100,001 - $150,000,Single (no kids),Current Undergraduate,1,1,1,1,-1,-1,-1,-1,-1,1
1847,1940,Female,$25,001 - $50,000,Single (no kids),Bachelor's Degree,0,0,0,0,0,0,0,1,1,1
1848,1990,Male,under $25,000,Single (no kids),Current Undergraduate,0,0,0,0,0,0,0,1,-1,1
1849,1974,Male,$75,000 - $100,000,Single (no kids),Master's Degree,0,0,1,0,0,1,0,0,0,1
1850,1992,Female,$100,001 - $150,000,Single (no kids),Current Undergraduate,0,1,0,1,0,-1,0,0,0,1
1851,1974,Female,$25,001 - $50,000,Married (w/kids),Current Undergraduate,1,1,1,-1,1,1,1,-1,1,1
1852,1944,Male,$75,000 - $100,000,Married (w/kids),Associate's Degree,-1,-1,-1,1,1,-1,1,-1,-1,1
1853,1998,Male,$100,001 - $150,000,Single (no kids),Current K-12,0,0,0,0,1,0,0,0,0,1
1854,1964,Male,$75,000 - $100,000,Married (no kids),Bachelor's Degree,1,-1,-1,-1,-1,-1,1,-1,1,1
1855,1979,Male,$100,001 - $150,000,Married (w/kids),High School Diploma,1,-1,-1,1,-1,1,-1,-1,-1,1
1856,1978,Female,$25,001 - $50,000,Single (no kids),Bachelor's Degree,1,-1,1,-1,-1,-1,-1,1,-1,1
1859,1985,Female,$50,000 - $74,999,Married (w/kids),Associate's Degree,-1,1,-1,1,-1,0,-1,-1,-1,1
1861,1974,Female,$25,001 - $50,000,Single (w/kids),Current Undergraduate,0,0,0,0,0,-1,0,0,0,1
1862,1996,Female,$75,000 - $100,000,Married (w/kids),Current K-12,0,0,0,0,0,-1,0,-1,1,1
1863,1981,Male,$50,000 - $74,999,Married (w/kids),Master's Degree,0,0,0,0,0,0,0,0,0,1
1864,1993,Male,under $25,000,Single (no kids),Current Undergraduate,-1,-1,-1,1,-1,-1,1,-1,1,1
1865,1970,Male,$100,001 - $150,000,Married (no kids),Bachelor's Degree,0,0,0,0,0,0,-1,1,1,1
1866,1968,Male,$100,001 - $150,000,Single (w/kids),Master's Degree,0,0,0,0,0,0,-1,0,-1,1
1867,1981,Male,$25,001 - $50,000,Married (w/kids),Bachelor's Degree,1,1,-1,1,1,1,1,-1,1,1
1868,1995,Male,$75,000 - $100,000,Single (no kids),High School Diploma,1,0,0,1,1,0,0,0,0,1
1869,1975,Male,$100,001 - $150,000,Married (w/kids),Bachelor's Degree,1,1,-1,1,-1,1,-1,-1,-1,1
1870,1996,Male,$25,001 - $50,000,Single (no kids),Current K-12,0,0,0,0,0,0,0,0,0,1
1871,1975,Female,$50,000 - $74,999,Married (w/kids),Bachelor's Degree,-1,-1,-1,1,1,-1,-1,1,-1,1
1872,1965,Male,$75,000 - $100,000,Single (w/kids),Bachelor's Degree,1,1,-1,0,1,-1,0,1,0,1
1874,1977,Male,under $25,000,Single (no kids),Bachelor's Degree,1,-1,-1,1,-1,-1,-1,-1,-1,1
1875,1993,Male,$50,000 - $74,999,Single (no kids),Current Undergraduate,0,-1,-1,1,-1,0,-1,0,-1,1
1877,1983,Male,$25,001 - $50,000,Single (no kids),High School Diploma,1,-1,-1,1,-1,1,-1,-1,-1,1
1879,1957,Female,over $150,000,Married (no kids),Master's Degree,0,0,0,0,0,-1,0,0,0,1
1880,1971,Male,$50,000 - $74,999,Married (w/kids),Bachelor's Degree,1,1,-1,-1,1,0,0,0,0,1
1881,1983,Male,$25,001 - $50,000,Single (no kids),Master's Degree,1,1,1,-1,1,1,-1,-1,-1,1
1883,1989,Female,$50,000 - $74,999,Married (no kids),Master's Degree,-1,-1,1,1,-1,1,-1,1,-1,1
1885,1985,Female,$50,000 - $74,999,Domestic Partners (no kids),Bachelor's Degree,1,-1,0,0,0,-1,0,0,-1,1
1886,1958,Male,over $150,000,Married (w/kids),High School Diploma,1,1,-1,1,1,-1,-1,-1,-1,1
1887,1949,Male,over $150,000,Single (no kids),Master's Degree,0,0,0,0,0,0,1,0,0,1
1888,1969,Male,$50,000 - $74,999,Married (w/kids),Bachelor's Degree,1,1,-1,1,-1,-1,-1,-1,-1,1
1889,1992,Male,under $25,000,Single (no kids),Current Undergraduate,1,-1,1,1,1,-1,-1,0,0,1
1891,1963,Female,$100,001 - $150,000,Single (no kids),Bachelor's Degree,-1,1,-1,0,-1,-1,-1,1,-1,1
1892,1988,Female,over $150,000,Single (no kids),High School Diploma,1,1,1,0,0,0,0,0,0,1
1893,1975,Male,$100,001 - $150,000,Married (w/kids),High School Diploma,1,1,-1,1,-1,-1,-1,-1,-1,1
1894,1960,Female,$75,000 - $100,000,Single (w/kids),Bachelor's Degree,0,0,-1,-1,0,0,1,-1,0,1
1895,1982,Male,$100,001 - $150,000,Married (no kids),Bachelor's Degree,1,1,-1,1,1,1,-1,0,-1,1
1896,1996,Male,$75,000 - $100,000,Single (no kids),Bachelor's Degree,0,0,0,0,0,0,0,0,0,1
1897,1978,Male,over $150,000,Married (no kids),Master's Degree,0,0,0,0,0,0,0,-1,-1,1
1898,1978,Male,$25,001 - $50,000,Single (no kids),High School Diploma,1,1,-1,1,-1,1,-1,-1,-1,1
1899,1979,Male,$100,001 - $150,000,Married (no kids),Bachelor's Degree,1,-1,1,-1,-1,1,0,-1,1,1
1900,1990,Male,$25,001 - $50,000,Single (no kids),Current Undergraduate,0,0,1,0,1,1,0,0,0,1
1901,1982,Male,$50,000 - $74,999,Married (no kids),High School Diploma,0,0,0,0,0,0,0,0,0,1
1902,1980,Female,$50,000 - $74,999,Single (no kids),Master's Degree,1,-1,-1,1,0,0,-1,0,0,1
1903,1991,Male,under $25,000,Single (no kids),High School Diploma,-1,-1,-1,-1,-1,-1,1,-1,1,1
1904,1945,Female,$100,001 - $150,000,Married (no kids),Master's Degree,-1,1,-1,1,1,-1,1,-1,1,1
1907,1981,Female,$50,000 - $74,999,Married (w/kids),Bachelor's Degree,1,1,1,-1,1,1,1,-1,-1,1
1908,1996,Male,under $25,000,Single (no kids),Current K-12,0,0,1,1,-1,-1,-1,-1,-1,1
1909,1971,Male,$25,001 - $50,000,Married (w/kids),High School Diploma,1,1,-1,1,1,1,1,-1,1,1
1910,1993,Male,$100,001 - $150,000,Single (no kids),Current Undergraduate,0,-1,0,1,0,0,0,-1,1,1
1911,1979,Female,$50,000 - $74,999,Married (no kids),Bachelor's Degree,1,1,-1,1,-1,-1,1,0,0,1
1912,1994,Male,$25,001 - $50,000,Single (no kids),Current Undergraduate,0,0,1,0,-1,0,0,0,0,1
1914,1965,Male,over $150,000,Married (w/kids),Master's Degree,1,1,1,1,-1,1,1,-1,1,1
1915,1996,Female,$75,000 - $100,000,Single (no kids),Current K-12,1,1,1,-1,1,0,0,0,-1,1
1916,1970,Male,$25,001 - $50,000,Single (w/kids),High School Diploma,1,-1,-1,1,-1,1,-1,1,-1,1
1917,1972,Female,under $25,000,Single (no kids),Associate's Degree,0,0,0,0,0,0,0,0,0,1
1919,1985,Male,$25,001 - $50,000,Married (no kids),High School Diploma,1,1,-1,1,-1,1,1,-1,1,1
1920,1985,Male,under $25,000,Single (no kids),High School Diploma,1,1,0,0,0,0,0,0,0,1
1922,1993,Male,under $25,000,Single (no kids),Current Undergraduate,1,1,1,1,-1,1,1,-1,1,1
1923,1966,Female,over $150,000,Single (w/kids),Bachelor's Degree,0,0,0,0,0,0,0,1,0,1
1924,1983,Male,$25,001 - $50,000,Married (no kids),Bachelor's Degree,1,-1,1,-1,-1,-1,1,-1,1,1
1926,1992,Male,$25,001 - $50,000,Single (no kids),Current Undergraduate,0,0,0,0,0,1,0,0,0,1
1927,1971,Male,$100,001 - $150,000,Married (no kids),Bachelor's Degree,0,0,0,0,0,0,0,0,0,1
1928,1982,Female,$50,000 - $74,999,Married (no kids),Master's Degree,-1,1,1,1,-1,1,-1,1,-1,1
1929,1983,Male,$75,000 - $100,000,Married (no kids),Bachelor's Degree,1,-1,-1,1,1,-1,-1,-1,-1,1
1930,1965,Male,$75,000 - $100,000,Married (w/kids),Associate's Degree,1,-1,-1,1,-1,1,1,0,1,1
1931,1947,Male,$75,000 - $100,000,Married (no kids),Associate's Degree,-1,1,-1,1,-1,1,-1,1,-1,1
1932,1984,Female,$25,001 - $50,000,Married (w/kids),Current Undergraduate,0,0,0,0,0,0,-1,0,0,1
1933,1954,Female,over $150,000,Domestic Partners (w/kids),Associate's Degree,0,0,0,0,0,0,0,0,-1,1
1934,1986,Male,$100,001 - $150,000,Married (no kids),Master's Degree,-1,1,1,-1,-1,-1,-1,-1,-1,1
1935,1988,Male,$50,000 - $74,999,Married (no kids),High School Diploma,-1,1,-1,1,-1,-1,-1,-1,-1,1
1937,1978,Male,over $150,000,Domestic Partners (w/kids),Master's Degree,0,0,0,0,-1,0,0,-1,-1,1
1938,1996,Male,$50,000 - $74,999,Single (no kids),Current K-12,0,0,0,0,0,0,0,0,0,1
1939,1992,Female,$25,001 - $50,000,Married (no kids),Current Undergraduate,0,0,0,0,0,-1,0,-1,0,1
1942,1965,Male,over $150,000,Married (w/kids),Doctoral Degree,0,0,0,0,1,0,0,0,0,1
1943,1978,Male,$50,000 - $74,999,Married (w/kids),High School Diploma,-1,-1,-1,1,-1,1,1,-1,-1,1
1944,1974,Male,over $150,000,Married (no kids),Master's Degree,0,0,0,0,1,0,1,-1,0,1
1945,1981,Male,$75,000 - $100,000,Single (no kids),Bachelor's Degree,1,1,1,1,-1,1,-1,-1,0,1
1946,1988,Male,under $25,000,Single (no kids),Bachelor's Degree,1,-1,-1,1,-1,1,1,-1,1,1
1949,1991,Male,$25,001 - $50,000,Single (no kids),Current Undergraduate,-1,1,-1,-1,1,-1,-1,-1,-1,1
1950,1995,Male,under $25,000,Single (no kids),Current K-12,-1,1,1,-1,-1,-1,-1,-1,-1,1
1951,1942,Male,$25,001 - $50,000,Single (no kids),Master's Degree,1,-1,1,1,-1,-1,-1,0,-1,1
1952,1975,Female,$50,000 - $74,999,Married (w/kids),Master's Degree,1,1,1,-1,0,0,0,0,0,1
1953,1981,Female,$100,001 - $150,000,Married (w/kids),Bachelor's Degree,1,1,-1,-1,-1,-1,-1,1,-1,1
1954,1981,Male,$100,001 - $150,000,Single (no kids),Master's Degree,-1,-1,1,1,1,1,1,0,0,1
1955,1995,Male,$100,001 - $150,000,Single (no kids),Current Undergraduate,1,1,1,1,1,-1,1,-1,1,1
1956,1981,Male,$50,000 - $74,999,Married (w/kids),High School Diploma,1,-1,-1,-1,-1,-1,1,1,1,1
1957,1943,Female,$75,000 - $100,000,Married (w/kids),High School Diploma,0,0,-1,0,1,0,0,0,0,1
1958,1961,Male,$75,000 - $100,000,Married (w/kids),Associate's Degree,-1,-1,-1,1,-1,0,1,-1,1,1
1960,1997,Male,under $25,000,Single (no kids),High School Diploma,0,0,0,0,0,0,1,-1,1,1
1961,1981,Male,$50,000 - $74,999,Married (w/kids),High School Diploma,1,1,-1,-1,1,-1,0,0,-1,1
1962,1991,Female,over $150,000,Single (no kids),Bachelor's Degree,0,-1,1,0,0,-1,-1,-1,0,1
1964,1985,Female,$100,001 - $150,000,Domestic Partners (no kids),Current Undergraduate,1,1,0,-1,0,-1,0,1,-1,1
1965,1996,Female,over $150,000,Single (no kids),Current K-12,-1,-1,1,1,0,-1,-1,1,-1,1
1967,1974,Male,$50,000 - $74,999,Single (no kids),Bachelor's Degree,0,0,0,0,0,0,0,0,0,1
1969,1981,Male,$50,000 - $74,999,Married (no kids),Current Undergraduate,-1,1,-1,1,-1,1,-1,-1,-1,1
1970,1974,Female,$75,000 - $100,000,Married (no kids),Master's Degree,0,1,1,0,-1,-1,-1,1,-1,1
1971,1973,Female,$50,000 - $74,999,Single (no kids),Bachelor's Degree,1,1,1,-1,-1,-1,-1,0,-1,1
1972,1980,Male,$50,000 - $74,999,Married (w/kids),High School Diploma,-1,-1,-1,1,1,1,1,-1,1,1
1973,1988,Male,$50,000 - $74,999,Single (no kids),Bachelor's Degree,0,-1,-1,0,1,0,1,-1,0,1
1974,1987,Female,$25,001 - $50,000,Domestic Partners (no kids),Master's Degree,1,1,-1,1,-1,-1,-1,-1,-1,1
1976,1989,Male,under $25,000,Married (w/kids),Current Undergraduate,0,0,0,0,0,-1,0,0,0,1
1977,1994,Female,under $25,000,Domestic Partners (no kids),Current Undergraduate,1,1,-1,-1,-1,1,-1,-1,-1,1
1979,1996,Male,$25,001 - $50,000,Single (no kids),Current K-12,0,0,0,0,0,-1,-1,-1,-1,1
1980,1967,Male,$50,000 - $74,999,Married (w/kids),Bachelor's Degree,1,1,-1,1,-1,-1,-1,1,-1,1
1981,1984,Male,$100,001 - $150,000,Married (w/kids),Current Undergraduate,-1,-1,-1,1,-1,1,1,1,1,1
1983,1977,Male,$75,000 - $100,000,Married (w/kids),Bachelor's Degree,-1,-1,-1,1,-1,1,1,-1,1,1
1984,1968,Male,$75,000 - $100,000,Married (no kids),Master's Degree,-1,1,1,-1,1,-1,1,-1,1,1
1985,1987,Male,under $25,000,Single (no kids),Bachelor's Degree,1,1,1,-1,-1,-1,0,1,0,1
1986,1979,Female,$50,000 - $74,999,Married (no kids),Master's Degree,0,1,1,0,-1,-1,-1,0,-1,1
1987,1971,Male,$75,000 - $100,000,Married (w/kids),Bachelor's Degree,-1,-1,1,-1,-1,1,1,-1,1,1
1988,1964,Female,$100,001 - $150,000,Married (w/kids),Master's Degree,0,0,0,0,0,0,0,0,0,1
1989,1965,Male,over $150,000,Married (w/kids),Bachelor's Degree,0,0,0,0,0,0,0,0,0,1
1990,1990,Female,under $25,000,Married (w/kids),High School Diploma,1,1,-1,1,-1,-1,-1,1,-1,1
1991,1956,Male,$100,001 - $150,000,Married (w/kids),Associate's Degree,-1,-1,-1,1,1,-1,1,-1,1,1
1992,1964,Male,$100,001 - $150,000,Married (w/kids),Master's Degree,-1,1,-1,1,1,1,1,-1,1,1
1993,1970,Male,$50,000 - $74,999,Single (no kids),Bachelor's Degree,-1,-1,-1,1,-1,-1,-1,0,-1,1
1994,1975,Female,$75,000 - $100,000,Married (w/kids),Associate's Degree,0,0,0,0,0,-1,0,0,0,1
1996,1950,Male,over $150,000,Married (w/kids),Doctoral Degree,-1,1,1,-1,0,1,-1,-1,-1,1
1997,1972,Female,$100,001 - $150,000,Married (w/kids),Master's Degree,1,1,0,0,0,-1,0,0,1,1
1998,1980,Male,$50,000 - $74,999,Married (w/kids),Bachelor's Degree,0,0,0,0,0,0,-1,-1,-1,1
2000,1989,Male,$25,001 - $50,000,Married (no kids),Bachelor's Degree,1,1,-1,1,-1,-1,1,-1,1,1
2001,1967,Male,over $150,000,Married (w/kids),Master's Degree,1,-1,1,0,0,-1,-1,0,-1,1
2003,1960,Female,$25,001 - $50,000,Single (no kids),Associate's Degree,-1,1,-1,1,-1,-1,1,-1,1,1
2004,1938,Male,$75,000 - $100,000,Married (no kids),High School Diploma,-1,1,-1,1,1,1,-1,-1,-1,1
2005,1994,Male,under $25,000,Single (no kids),High School Diploma,-1,-1,-1,1,-1,-1,0,-1,0,1
2006,1978,Male,$50,000 - $74,999,Married (w/kids),Doctoral Degree,-1,1,1,1,-1,-1,1,-1,1,1
2007,1970,Male,$100,001 - $150,000,Married (w/kids),Bachelor's Degree,0,0,0,0,0,0,-1,0,0,1
2008,1965,Female,$75,000 - $100,000,Married (w/kids),Bachelor's Degree,0,0,0,0,1,-1,0,0,-1,1
2009,1972,Female,over $150,000,Married (w/kids),Bachelor's Degree,1,1,-1,1,-1,1,1,1,1,1
2010,1971,Male,$25,001 - $50,000,Domestic Partners (no kids),High School Diploma,1,-1,-1,1,0,-1,0,0,-1,1
2011,1985,Male,$75,000 - $100,000,Married (no kids),Master's Degree,-1,1,1,1,1,-1,-1,0,0,1
2012,1944,Male,$75,000 - $100,000,Single (w/kids),Associate's Degree,-1,-1,-1,1,1,1,-1,-1,-1,1
2013,1993,Male,$25,001 - $50,000,Single (no kids),Current Undergraduate,1,-1,1,0,-1,-1,-1,-1,0,1
2015,1995,Male,$25,001 - $50,000,Single (no kids),High School Diploma,-1,1,-1,-1,-1,1,-1,-1,-1,1
2016,1962,Female,over $150,000,Single (no kids),Master's Degree,-1,-1,-1,1,-1,-1,-1,-1,-1,1
2017,1994,Female,under $25,000,Single (no kids),Current Undergraduate,1,-1,1,1,1,-1,0,0,-1,1
2018,1984,Female,$75,000 - $100,000,Married (w/kids),Bachelor's Degree,-1,1,0,0,0,1,0,0,1,1
2019,1995,Male,$50,000 - $74,999,Single (no kids),Current Undergraduate,0,0,0,0,0,-1,-1,-1,-1,1
2020,1943,Male,$50,000 - $74,999,Married (no kids),Master's Degree,-1,-1,1,1,1,1,1,-1,1,1
2021,1974,Female,over $150,000,Married (w/kids),Associate's Degree,1,-1,1,1,-1,-1,-1,-1,-1,1
2022,1982,Female,over $150,000,Married (w/kids),Bachelor's Degree,0,0,0,0,0,-1,0,0,1,1
2023,1950,Male,$50,000 - $74,999,Married (w/kids),Master's Degree,-1,-1,1,1,-1,1,1,-1,0,1
2024,1985,Female,$25,001 - $50,000,Single (no kids),Bachelor's Degree,1,1,1,-1,-1,-1,-1,0,1,1
2025,1967,Female,$100,001 - $150,000,Married (w/kids),Master's Degree,1,-1,1,-1,-1,1,-1,1,-1,1
2026,1979,Female,under $25,000,Single (no kids),High School Diploma,1,1,-1,1,-1,-1,0,-1,0,1
2027,1980,Male,$25,001 - $50,000,Single (w/kids),Bachelor's Degree,-1,1,1,1,1,-1,1,0,1,1
2029,1976,Male,$75,000 - $100,000,Married (w/kids),Master's Degree,0,0,0,0,0,1,0,0,1,1
2030,1970,Male,$100,001 - $150,000,Married (w/kids),Bachelor's Degree,1,-1,-1,1,1,0,1,-1,1,1
2032,1979,Male,$50,000 - $74,999,Single (no kids),Bachelor's Degree,1,1,0,-1,-1,-1,-1,0,0,1
2033,1981,Male,$100,001 - $150,000,Single (no kids),Doctoral Degree,1,-1,1,-1,0,0,0,0,0,1
2035,1968,Female,$75,000 - $100,000,Married (w/kids),Master's Degree,0,0,1,1,1,1,0,-1,0,1
2038,1958,Female,over $150,000,Domestic Partners (no kids),Bachelor's Degree,0,1,0,0,-1,-1,-1,1,0,1
2039,1972,Male,over $150,000,Married (w/kids),Bachelor's Degree,-1,-1,-1,1,1,1,0,-1,1,1
2044,1989,Male,under $25,000,Single (no kids),Current Undergraduate,0,0,0,0,1,-1,1,-1,1,1
2045,1991,Female,under $25,000,Single (no kids),Bachelor's Degree,0,0,0,0,0,0,0,0,-1,1
2046,1994,Male,$75,000 - $100,000,Single (no kids),Current Undergraduate,1,1,1,1,-1,-1,1,-1,1,1
2047,1944,Male,$100,001 - $150,000,Married (w/kids),Doctoral Degree,0,0,0,0,0,1,-1,1,-1,1
2048,1955,Male,over $150,000,Married (w/kids),Master's Degree,0,0,0,0,0,0,0,-1,0,1
2049,1997,Male,under $25,000,Single (no kids),Current K-12,-1,-1,-1,1,-1,-1,1,-1,-1,1
2050,1960,Male,$75,000 - $100,000,Married (w/kids),Current Undergraduate,-1,-1,1,1,-1,-1,-1,-1,-1,1
2051,1989,Male,under $25,000,Single (no kids),Bachelor's Degree,0,0,0,0,1,-1,-1,-1,-1,1
2052,1952,Female,$75,000 - $100,000,Single (no kids),Bachelor's Degree,-1,-1,0,1,0,0,0,0,-1,1
2053,1971,Male,$50,000 - $74,999,Single (no kids),Master's Degree,1,-1,-1,1,-1,-1,-1,-1,-1,1
2054,1962,Male,$100,001 - $150,000,Single (no kids),Bachelor's Degree,1,1,-1,1,-1,0,0,-1,-1,1
2055,1996,Male,under $25,000,Single (no kids),Current K-12,0,0,0,0,0,0,0,0,0,1
2057,1960,Male,under $25,000,Single (no kids),Current Undergraduate,-1,-1,-1,1,-1,1,1,-1,1,1
2059,1981,Male,$100,001 - $150,000,Married (w/kids),Doctoral Degree,0,0,0,0,0,-1,1,0,1,1
2060,1997,Male,under $25,000,Single (no kids),Current K-12,1,-1,-1,1,1,-1,1,-1,1,1
2061,1979,Male,$75,000 - $100,000,Single (no kids),Bachelor's Degree,0,0,0,0,0,0,0,0,0,1
